CRIM,ZN,INDUS,CHAS,NX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT
0.015009999999999999,80.0,2.01,0,0.435,6.635,29.7,8.344,4,280.0,17.0,390.94,5.99
0.19133,22.0,5.86,0,0.431,5.605,70.2,7.9549,7,330.0,19.1,389.13,18.46
6.96215,0.0,18.1,0,0.7,5.712999999999999,97.0,1.9265,24,666.0,20.2,394.43,17.11
0.03584,80.0,3.37,0,0.398,6.29,17.8,6.6115,4,337.0,16.1,396.9,4.67
0.12802,0.0,8.56,0,0.52,6.474,97.1,2.4329,5,384.0,20.9,395.24,12.27
0.08014,0.0,5.96,0,0.499,5.85,41.5,3.9342,5,279.0,19.2,396.9,8.77
9.92485,0.0,18.1,0,0.74,6.251,96.6,2.198,24,666.0,20.2,388.52,16.44
0.40202,0.0,9.9,0,0.544,6.3820000000000014,67.2,3.5325,4,304.0,18.4,395.21,10.36
0.04301,80.0,1.91,0,0.413,5.6629999999999985,21.9,10.5857,4,334.0,22.0,382.8,8.05
5.5810699999999995,0.0,18.1,0,0.713,6.436,87.9,2.3158,24,666.0,20.2,100.19,16.22
0.26363000000000003,0.0,8.56,0,0.52,6.229,91.2,2.5451,5,384.0,20.9,391.23,15.55
0.14866,0.0,8.56,0,0.52,6.727,79.9,2.7778,5,384.0,20.9,394.76,9.42
0.04203,28.0,15.04,0,0.464,6.442,53.6,3.6659,4,270.0,18.2,395.01,8.16
0.03768,80.0,1.52,0,0.404,7.274,38.3,7.309,2,329.0,12.6,392.2,6.62
2.37857,0.0,18.1,0,0.583,5.871,41.9,3.724,24,666.0,20.2,370.73,13.34
18.811,0.0,18.1,0,0.597,4.628,100.0,1.5539,24,666.0,20.2,28.79,34.37
0.40771,0.0,6.2,1,0.507,6.164,91.3,3.048,8,307.0,17.4,395.24,21.46
0.16211,20.0,6.96,0,0.464,6.24,16.3,4.4289999999999985,3,223.0,18.6,396.9,6.59
0.80271,0.0,8.14,0,0.5379999999999999,5.456,36.6,3.7965,4,307.0,21.0,288.99,11.69
4.22239,0.0,18.1,1,0.77,5.803,89.0,1.9047,24,666.0,20.2,353.04,14.64
7.40389,0.0,18.1,0,0.597,5.617000000000001,97.9,1.4547,24,666.0,20.2,314.64,26.4
0.9884299999999999,0.0,8.14,0,0.5379999999999999,5.813,100.0,4.0952,4,307.0,21.0,394.54,19.88
0.15875999999999998,0.0,10.81,0,0.413,5.961,17.5,5.2873,4,305.0,19.2,376.94,9.88
0.57834,20.0,3.97,0,0.575,8.297,67.0,2.4216,5,264.0,13.0,384.54,7.44
0.10469,40.0,6.41,1,0.447,7.267,49.0,4.7872,4,254.0,17.6,389.25,6.05
6.39312,0.0,18.1,0,0.584,6.162000000000001,97.4,2.206,24,666.0,20.2,302.76,24.1
0.13642,0.0,10.59,0,0.489,5.891,22.3,3.9454,4,277.0,18.6,396.9,10.87
0.51183,0.0,6.2,0,0.507,7.358,71.6,4.148,8,307.0,17.4,390.07,4.73
3.69695,0.0,18.1,0,0.718,4.963,91.4,1.7523,24,666.0,20.2,316.03,14.0
0.31827,0.0,9.9,0,0.544,5.914,83.2,3.9986,4,304.0,18.4,390.7,18.33
0.82526,20.0,3.97,0,0.647,7.327000000000001,94.5,2.0788,5,264.0,13.0,393.42,11.25
0.027630000000000002,75.0,2.95,0,0.428,6.595,21.8,5.4011,3,252.0,18.3,395.63,4.32
0.03705,20.0,3.33,0,0.4429,6.968,37.2,5.2447,5,216.0,14.9,392.23,4.59
0.52058,0.0,6.2,1,0.507,6.631,76.5,4.148,8,307.0,17.4,388.45,9.54
0.11069000000000001,0.0,13.89,1,0.55,5.9510000000000005,93.8,2.8893,5,276.0,16.4,396.9,17.92
0.030410000000000006,0.0,5.19,0,0.515,5.895,59.6,5.615,5,224.0,20.2,394.81,10.56
1.15172,0.0,8.14,0,0.5379999999999999,5.7010000000000005,95.0,3.7872,4,307.0,21.0,358.77,18.35
0.35114,0.0,7.38,0,0.493,6.041,49.9,4.7211,5,287.0,19.6,396.9,7.7
0.13158,0.0,10.01,0,0.547,6.176,72.5,2.7301,6,432.0,17.8,393.3,12.04
6.80117,0.0,18.1,0,0.713,6.081,84.4,2.7175,24,666.0,20.2,396.9,14.7
0.03615,80.0,4.95,0,0.411,6.63,23.4,5.1167,4,245.0,19.2,396.9,4.7
1.6128200000000001,0.0,8.14,0,0.5379999999999999,6.096,96.9,3.7598,4,307.0,21.0,248.31,20.34
9.513630000000001,0.0,18.1,0,0.713,6.728,94.1,2.4961,24,666.0,20.2,6.68,18.71
0.04417,70.0,2.24,0,0.4,6.871,47.4,7.8278,5,358.0,14.8,390.86,6.07
2.01019,0.0,19.58,0,0.605,7.9289999999999985,96.2,2.0459,5,403.0,14.7,369.3,3.7
0.57529,0.0,6.2,0,0.507,8.337,73.3,3.8384,8,307.0,17.4,385.91,2.47
0.3494,0.0,9.9,0,0.544,5.972,76.7,3.1025,4,304.0,18.4,396.24,9.97
23.6482,0.0,18.1,0,0.6709999999999999,6.38,96.2,1.3861,24,666.0,20.2,396.9,23.69
8.15174,0.0,18.1,0,0.7,5.39,98.9,1.7281,24,666.0,20.2,396.9,20.85
0.08387,0.0,12.83,0,0.4370000000000001,5.874,36.6,4.5026,5,398.0,18.7,396.06,9.1
0.045439999999999994,0.0,3.24,0,0.46,6.144,32.2,5.8736,4,430.0,16.9,368.57,9.09
0.17331,0.0,9.69,0,0.585,5.7070000000000025,54.0,2.3817,6,391.0,19.2,396.9,12.01
4.55587,0.0,18.1,0,0.718,3.5610000000000004,87.9,1.6132,24,666.0,20.2,354.7,7.12
0.02543,55.0,3.78,0,0.484,6.6960000000000015,56.4,5.7321,5,370.0,17.6,396.9,7.18
0.03113,0.0,4.39,0,0.442,6.0139999999999985,48.5,8.0136,3,352.0,18.8,385.64,10.53
0.11132,0.0,27.74,0,0.609,5.983,83.5,2.1099,4,711.0,20.1,396.9,13.35
9.59571,0.0,18.1,0,0.693,6.404,100.0,1.639,24,666.0,20.2,376.11,20.31
0.0837,45.0,3.44,0,0.4370000000000001,7.185,38.9,4.5667,5,398.0,15.2,396.9,5.39
0.01432,100.0,1.32,0,0.411,6.816,40.5,8.3248,5,256.0,15.1,392.9,3.95
0.11027,25.0,5.13,0,0.453,6.456,67.8,7.2255,8,284.0,19.7,396.9,6.73
0.12757000000000002,30.0,4.93,0,0.428,6.393,7.8,7.0355,6,300.0,16.6,374.71,5.19
9.329089999999999,0.0,18.1,0,0.713,6.185,98.7,2.2616,24,666.0,20.2,396.9,18.13
0.13158,0.0,10.01,0,0.547,6.176,72.5,2.7301,6,432.0,17.8,393.3,12.04
4.34879,0.0,18.1,0,0.58,6.1670000000000025,84.0,3.0334,24,666.0,20.2,396.9,16.29
0.3692,0.0,9.9,0,0.544,6.567,87.3,3.6023,4,304.0,18.4,395.69,9.28
0.1415,0.0,6.91,0,0.448,6.169,6.6,5.7209,3,233.0,17.9,383.37,5.81
0.18337,0.0,27.74,0,0.609,5.414,98.3,1.7554,4,711.0,20.1,344.05,23.97
2.7339700000000002,0.0,19.58,0,0.871,5.597,94.9,1.5257,5,403.0,14.7,351.85,21.45
0.33045,0.0,6.2,0,0.507,6.086,61.5,3.6519,8,307.0,17.4,376.75,10.88
7.36711,0.0,18.1,0,0.679,6.193,78.1,1.9356,24,666.0,20.2,96.73,21.52
0.06151,0.0,5.19,0,0.515,5.968,58.5,4.8122,5,224.0,20.2,396.9,9.29
0.77299,0.0,8.14,0,0.5379999999999999,6.495,94.4,4.4547,4,307.0,21.0,387.94,12.8
8.71675,0.0,18.1,0,0.693,6.471,98.8,1.7257,24,666.0,20.2,391.98,17.12
0.15445,25.0,5.13,0,0.453,6.145,29.2,7.8148,8,284.0,19.7,390.68,6.86
0.7258,0.0,8.14,0,0.5379999999999999,5.727,69.5,3.7965,4,307.0,21.0,390.95,11.28
14.2362,0.0,18.1,0,0.693,6.343,100.0,1.5741,24,666.0,20.2,396.9,20.32
0.06466000000000001,70.0,2.24,0,0.4,6.345,20.1,7.8278,5,358.0,14.8,368.24,4.97
0.84054,0.0,8.14,0,0.5379999999999999,5.599,85.7,4.4546,4,307.0,21.0,303.42,16.51
0.033589999999999995,75.0,2.95,0,0.428,7.024,15.8,5.4011,3,252.0,18.3,395.62,1.98
1.38799,0.0,8.14,0,0.5379999999999999,5.95,82.0,3.99,4,307.0,21.0,232.6,27.71
0.18159,0.0,7.38,0,0.493,6.376,54.3,4.5404,5,287.0,19.6,396.9,6.87
0.76162,20.0,3.97,0,0.647,5.56,62.8,1.9865,5,264.0,13.0,392.4,10.45
4.22239,0.0,18.1,1,0.77,5.803,89.0,1.9047,24,666.0,20.2,353.04,14.64
0.61154,20.0,3.97,0,0.647,8.704,86.9,1.801,5,264.0,13.0,389.7,5.12
0.07151,0.0,4.49,0,0.449,6.121,56.8,3.7476,3,247.0,18.5,395.15,8.44
0.09744,0.0,5.96,0,0.499,5.841,61.4,3.3779,5,279.0,19.2,377.56,11.41
0.32543,0.0,21.89,0,0.624,6.431,98.8,1.8125,4,437.0,21.2,396.9,15.39
0.06663999999999999,0.0,4.05,0,0.51,6.546,33.1,3.1323,5,296.0,16.6,390.96,5.33
0.12757000000000002,30.0,4.93,0,0.428,6.393,7.8,7.0355,6,300.0,16.6,374.71,5.19
14.3337,0.0,18.1,0,0.614,6.229,88.0,1.9512,24,666.0,20.2,383.32,13.11
0.0187,85.0,4.15,0,0.429,6.516,27.7,8.5353,4,351.0,17.9,392.43,6.36
0.61154,20.0,3.97,0,0.647,8.704,86.9,1.801,5,264.0,13.0,389.7,5.12
0.76162,20.0,3.97,0,0.647,5.56,62.8,1.9865,5,264.0,13.0,392.4,10.45
0.21977,0.0,6.91,0,0.448,5.602,62.0,6.0877,3,233.0,17.9,396.9,16.2
6.65492,0.0,18.1,0,0.713,6.317,83.0,2.7344,24,666.0,20.2,396.9,13.99
0.04527,0.0,11.93,0,0.573,6.12,76.7,2.2875,1,273.0,21.0,396.9,9.08
0.17134000000000002,0.0,10.01,0,0.547,5.928,88.2,2.4631,6,432.0,17.8,344.91,15.76
0.21719000000000002,0.0,10.59,1,0.489,5.807,53.8,3.6526,4,277.0,18.6,390.94,16.03
0.03551,25.0,4.86,0,0.426,6.1670000000000025,46.7,5.4007,4,281.0,19.0,390.64,7.51
0.06588,0.0,2.46,0,0.488,7.765,83.3,2.741,3,193.0,17.8,395.56,7.56
0.08244,30.0,4.93,0,0.428,6.481,18.5,6.1899,6,300.0,16.6,379.41,6.36
7.05042,0.0,18.1,0,0.614,6.103,85.1,2.0218,24,666.0,20.2,2.52,23.29
0.07165,0.0,25.65,0,0.581,6.004,84.1,2.1974,2,188.0,19.1,377.67,14.27
0.07875,45.0,3.44,0,0.4370000000000001,6.782,41.1,3.7886,5,398.0,15.2,393.87,6.68
1.2074200000000002,0.0,19.58,0,0.605,5.875,94.6,2.4259,5,403.0,14.7,292.29,14.43
0.0351,95.0,2.68,0,0.4161,7.853,33.2,5.118,4,224.0,14.7,392.78,3.81
1.34284,0.0,19.58,0,0.605,6.066,100.0,1.7573,5,403.0,14.7,353.89,6.43
0.09178,0.0,4.05,0,0.51,6.416,84.1,2.6463,5,296.0,16.6,395.5,9.04
0.033589999999999995,75.0,2.95,0,0.428,7.024,15.8,5.4011,3,252.0,18.3,395.62,1.98
14.4383,0.0,18.1,0,0.597,6.852,100.0,1.4655,24,666.0,20.2,179.36,19.78
0.22489,12.5,7.87,0,0.524,6.377000000000002,94.3,6.3467,5,311.0,15.2,392.52,20.45
0.67191,0.0,8.14,0,0.5379999999999999,5.813,90.3,4.682,4,307.0,21.0,376.88,14.81
0.049319999999999996,33.0,2.18,0,0.472,6.849,70.3,3.1827,7,222.0,18.4,396.9,7.53
2.3309900000000003,0.0,19.58,0,0.871,5.186,93.8,1.5296,5,403.0,14.7,356.99,28.32
25.9406,0.0,18.1,0,0.679,5.3039999999999985,89.1,1.6475,24,666.0,20.2,127.36,26.64
0.22926999999999997,0.0,6.91,0,0.448,6.03,85.5,5.6894,3,233.0,17.9,392.74,18.8
51.1358,0.0,18.1,0,0.597,5.7570000000000014,100.0,1.413,24,666.0,20.2,2.6,10.11
0.12579,45.0,3.44,0,0.4370000000000001,6.556,29.1,4.5667,5,398.0,15.2,382.84,4.56
0.18337,0.0,27.74,0,0.609,5.414,98.3,1.7554,4,711.0,20.1,344.05,23.97
0.59005,0.0,21.89,0,0.624,6.372000000000001,97.9,2.3274,4,437.0,21.2,385.76,11.12
0.0536,21.0,5.64,0,0.439,6.511,21.1,6.8147,4,243.0,16.8,396.9,5.28
0.17171,25.0,5.13,0,0.453,5.966,93.4,6.8185,8,284.0,19.7,378.08,14.44
0.6147,0.0,6.2,0,0.507,6.6179999999999986,80.8,3.2721,8,307.0,17.4,396.9,7.6
0.04011,80.0,1.52,0,0.404,7.287000000000001,34.1,7.309,2,329.0,12.6,396.9,4.08
0.13554000000000002,12.5,6.07,0,0.409,5.5939999999999985,36.8,6.4979999999999976,4,345.0,18.9,396.9,13.09
0.06642,0.0,4.05,0,0.51,6.86,74.4,2.9153,5,296.0,16.6,391.27,6.92
0.49298000000000003,0.0,9.9,0,0.544,6.635,82.5,3.3175,4,304.0,18.4,396.9,4.54
0.31533,0.0,6.2,0,0.504,8.266,78.3,2.8944,8,307.0,17.4,385.05,4.14
0.0837,45.0,3.44,0,0.4370000000000001,7.185,38.9,4.5667,5,398.0,15.2,396.9,5.39
14.4383,0.0,18.1,0,0.597,6.852,100.0,1.4655,24,666.0,20.2,179.36,19.78
0.33147,0.0,6.2,0,0.507,8.247,70.4,3.6519,8,307.0,17.4,378.95,3.95
0.32543,0.0,21.89,0,0.624,6.431,98.8,1.8125,4,437.0,21.2,396.9,15.39
2.15505,0.0,19.58,0,0.871,5.627999999999999,100.0,1.5166,5,403.0,14.7,169.27,16.65
5.44114,0.0,18.1,0,0.713,6.655,98.2,2.3552,24,666.0,20.2,355.29,17.73
2.14918,0.0,19.58,0,0.871,5.709,98.5,1.6232,5,403.0,14.7,261.95,15.79
0.22438000000000002,0.0,9.69,0,0.585,6.027,79.7,2.4982,6,391.0,19.2,396.9,14.33
1.19294,0.0,21.89,0,0.624,6.3260000000000005,97.7,2.271,4,437.0,21.2,396.9,12.26
0.35114,0.0,7.38,0,0.493,6.041,49.9,4.7211,5,287.0,19.6,396.9,7.7
0.033589999999999995,75.0,2.95,0,0.428,7.024,15.8,5.4011,3,252.0,18.3,395.62,1.98
0.01096,55.0,2.25,0,0.389,6.4529999999999985,31.9,7.3073,1,300.0,15.3,394.72,8.23
38.3518,0.0,18.1,0,0.693,5.4529999999999985,100.0,1.4896,24,666.0,20.2,396.9,30.59
0.33045,0.0,6.2,0,0.507,6.086,61.5,3.6519,8,307.0,17.4,376.75,10.88
7.05042,0.0,18.1,0,0.614,6.103,85.1,2.0218,24,666.0,20.2,2.52,23.29
0.66351,20.0,3.97,0,0.647,7.332999999999997,100.0,1.8946,5,264.0,13.0,383.29,7.79
0.06129,20.0,3.33,1,0.4429,7.645,49.7,5.2119,5,216.0,14.9,377.07,3.01
0.38735,0.0,25.65,0,0.581,5.613,95.6,1.7572,2,188.0,19.1,359.29,27.26
0.44791000000000003,0.0,6.2,1,0.507,6.726,66.5,3.6519,8,307.0,17.4,360.2,8.05
8.15174,0.0,18.1,0,0.7,5.39,98.9,1.7281,24,666.0,20.2,396.9,20.85
0.03551,25.0,4.86,0,0.426,6.1670000000000025,46.7,5.4007,4,281.0,19.0,390.64,7.51
0.05789,12.5,6.07,0,0.409,5.877999999999999,21.4,6.4979999999999976,4,345.0,18.9,396.21,8.1
0.10008,0.0,2.46,0,0.488,6.563,95.6,2.847,3,193.0,17.8,396.9,5.68
0.09299,0.0,25.65,0,0.581,5.961,92.9,2.0869,2,188.0,19.1,378.09,17.93
23.6482,0.0,18.1,0,0.6709999999999999,6.38,96.2,1.3861,24,666.0,20.2,396.9,23.69
0.054970000000000005,0.0,5.19,0,0.515,5.985,45.4,4.8122,5,224.0,20.2,396.9,9.74
4.87141,0.0,18.1,0,0.614,6.484,93.6,2.3053,24,666.0,20.2,396.21,18.68
0.38214000000000004,0.0,6.2,0,0.504,8.04,86.5,3.2157,8,307.0,17.4,387.38,3.13
0.13642,0.0,10.59,0,0.489,5.891,22.3,3.9454,4,277.0,18.6,396.9,10.87
0.04462,25.0,4.86,0,0.426,6.619,70.4,5.4007,4,281.0,19.0,395.63,7.22
0.30346999999999996,0.0,7.38,0,0.493,6.312,28.9,5.4159,5,287.0,19.6,396.9,6.15
0.07503,33.0,2.18,0,0.472,7.42,71.9,3.0992,7,222.0,18.4,396.9,6.47
0.06899,0.0,25.65,0,0.581,5.87,69.7,2.2577,2,188.0,19.1,389.15,14.37
0.05789,12.5,6.07,0,0.409,5.877999999999999,21.4,6.4979999999999976,4,345.0,18.9,396.21,8.1
0.19072999999999998,22.0,5.86,0,0.431,6.718,17.5,7.8265,7,330.0,19.1,393.74,6.56
0.34109,0.0,7.38,0,0.493,6.415,40.1,4.7211,5,287.0,19.6,396.9,6.12
0.09299,0.0,25.65,0,0.581,5.961,92.9,2.0869,2,188.0,19.1,378.09,17.93
6.80117,0.0,18.1,0,0.713,6.081,84.4,2.7175,24,666.0,20.2,396.9,14.7
9.329089999999999,0.0,18.1,0,0.713,6.185,98.7,2.2616,24,666.0,20.2,396.9,18.13
0.1676,0.0,7.38,0,0.493,6.426,52.3,4.5404,5,287.0,19.6,396.9,7.2
6.288069999999999,0.0,18.1,0,0.74,6.341,96.4,2.072,24,666.0,20.2,318.01,17.79
25.0461,0.0,18.1,0,0.693,5.987,100.0,1.5888,24,666.0,20.2,396.9,26.77
7.67202,0.0,18.1,0,0.693,5.747000000000001,98.9,1.6334,24,666.0,20.2,393.1,19.92
0.13914,0.0,4.05,0,0.51,5.572,88.5,2.5961,5,296.0,16.6,396.9,14.69
0.03578,20.0,3.33,0,0.4429,7.82,64.5,4.6947,5,216.0,14.9,387.31,3.76
0.22438000000000002,0.0,9.69,0,0.585,6.027,79.7,2.4982,6,391.0,19.2,396.9,14.33
0.049319999999999996,33.0,2.18,0,0.472,6.849,70.3,3.1827,7,222.0,18.4,396.9,7.53
0.043789999999999996,80.0,3.37,0,0.398,5.787000000000001,31.1,6.6115,4,337.0,16.1,396.9,10.24
9.33889,0.0,18.1,0,0.679,6.38,95.6,1.9682,24,666.0,20.2,60.72,24.08
0.05515,33.0,2.18,0,0.472,7.2360000000000015,41.1,4.022,7,222.0,18.4,393.68,6.93
0.12269000000000001,0.0,6.91,0,0.448,6.069,40.0,5.7209,3,233.0,17.9,389.39,9.55
1.46336,0.0,19.58,0,0.605,7.489,90.8,1.9709,5,403.0,14.7,374.43,1.73
6.53876,0.0,18.1,1,0.631,7.016,97.5,1.2024,24,666.0,20.2,392.05,2.96
0.07886,80.0,4.95,0,0.411,7.148,27.7,5.1167,4,245.0,19.2,396.9,3.56
9.72418,0.0,18.1,0,0.74,6.4060000000000015,97.2,2.0651,24,666.0,20.2,385.96,19.52
2.3139,0.0,19.58,0,0.605,5.88,97.3,2.3887,5,403.0,14.7,348.13,12.03
8.792119999999999,0.0,18.1,0,0.584,5.565,70.6,2.0635,24,666.0,20.2,3.65,17.16
0.40202,0.0,9.9,0,0.544,6.3820000000000014,67.2,3.5325,4,304.0,18.4,395.21,10.36
2.3139,0.0,19.58,0,0.605,5.88,97.3,2.3887,5,403.0,14.7,348.13,12.03
0.10008,0.0,2.46,0,0.488,6.563,95.6,2.847,3,193.0,17.8,396.9,5.68
0.35233000000000003,0.0,21.89,0,0.624,6.454,98.4,1.8498,4,437.0,21.2,394.08,14.59
3.69695,0.0,18.1,0,0.718,4.963,91.4,1.7523,24,666.0,20.2,316.03,14.0
11.9511,0.0,18.1,0,0.659,5.608,100.0,1.2852,24,666.0,20.2,332.09,12.13
0.030410000000000006,0.0,5.19,0,0.515,5.895,59.6,5.615,5,224.0,20.2,394.81,10.56
0.88125,0.0,21.89,0,0.624,5.6370000000000005,94.7,1.9799,4,437.0,21.2,396.9,18.34
0.06129,20.0,3.33,1,0.4429,7.645,49.7,5.2119,5,216.0,14.9,377.07,3.01
6.80117,0.0,18.1,0,0.713,6.081,84.4,2.7175,24,666.0,20.2,396.9,14.7
0.1403,22.0,5.86,0,0.431,6.487,13.0,7.3967,7,330.0,19.1,396.28,5.9
0.04294,28.0,15.04,0,0.464,6.249,77.3,3.615,4,270.0,18.2,396.9,10.59
67.9208,0.0,18.1,0,0.693,5.683,100.0,1.4254,24,666.0,20.2,384.97,22.98
4.64689,0.0,18.1,0,0.614,6.98,67.6,2.5329,24,666.0,20.2,374.68,11.66
2.01019,0.0,19.58,0,0.605,7.9289999999999985,96.2,2.0459,5,403.0,14.7,369.3,3.7
0.13587,0.0,10.59,1,0.489,6.064,59.1,4.2392,4,277.0,18.6,381.32,14.66
0.55007,20.0,3.97,0,0.647,7.206,91.6,1.9301,5,264.0,13.0,387.89,8.1
0.0566,0.0,3.41,0,0.489,7.0070000000000014,86.3,3.4217,2,270.0,17.8,396.9,5.5
0.44791000000000003,0.0,6.2,1,0.507,6.726,66.5,3.6519,8,307.0,17.4,360.2,8.05
0.28392,0.0,7.38,0,0.493,5.7079999999999975,74.3,4.7211,5,287.0,19.6,391.13,11.74
0.04294,28.0,15.04,0,0.464,6.249,77.3,3.615,4,270.0,18.2,396.9,10.59
12.2472,0.0,18.1,0,0.584,5.8370000000000015,59.7,1.9976,24,666.0,20.2,24.65,15.69
0.06899,0.0,25.65,0,0.581,5.87,69.7,2.2577,2,188.0,19.1,389.15,14.37
0.0686,0.0,2.89,0,0.445,7.416,62.5,3.4952,2,276.0,18.0,396.9,6.19
0.55007,20.0,3.97,0,0.647,7.206,91.6,1.9301,5,264.0,13.0,387.89,8.1
0.01096,55.0,2.25,0,0.389,6.4529999999999985,31.9,7.3073,1,300.0,15.3,394.72,8.23
0.15037999999999999,0.0,25.65,0,0.581,5.856,97.0,1.9444,2,188.0,19.1,370.31,25.41
0.19186,0.0,7.38,0,0.493,6.431,14.7,5.4159,5,287.0,19.6,393.68,5.08
5.73116,0.0,18.1,0,0.532,7.061,77.0,3.4106,24,666.0,20.2,395.28,7.01
0.06663999999999999,0.0,4.05,0,0.51,6.546,33.1,3.1323,5,296.0,16.6,390.96,5.33
0.24103000000000002,0.0,7.38,0,0.493,6.0829999999999975,43.7,5.4159,5,287.0,19.6,396.9,12.79
0.61154,20.0,3.97,0,0.647,8.704,86.9,1.801,5,264.0,13.0,389.7,5.12
0.3692,0.0,9.9,0,0.544,6.567,87.3,3.6023,4,304.0,18.4,395.69,9.28
0.12744,0.0,6.91,0,0.448,6.77,2.9,5.7209,3,233.0,17.9,385.41,4.84
14.3337,0.0,18.1,0,0.614,6.229,88.0,1.9512,24,666.0,20.2,383.32,13.11
0.06417,0.0,5.96,0,0.499,5.933,68.2,3.3603,5,279.0,19.2,396.9,9.68
0.7258,0.0,8.14,0,0.5379999999999999,5.727,69.5,3.7965,4,307.0,21.0,390.95,11.28
16.8118,0.0,18.1,0,0.7,5.277,98.1,1.4261,24,666.0,20.2,396.9,30.81
0.6147,0.0,6.2,0,0.507,6.6179999999999986,80.8,3.2721,8,307.0,17.4,396.9,7.6
5.7081800000000005,0.0,18.1,0,0.532,6.75,74.9,3.3317,24,666.0,20.2,393.07,7.74
0.1712,0.0,8.56,0,0.52,5.836,91.9,2.211,5,384.0,20.9,395.67,18.66
0.14476,0.0,10.01,0,0.547,5.731,65.2,2.7592,6,432.0,17.8,391.5,13.61
0.61154,20.0,3.97,0,0.647,8.704,86.9,1.801,5,264.0,13.0,389.7,5.12
0.7857,20.0,3.97,0,0.647,7.0139999999999985,84.6,2.1329,5,264.0,13.0,384.07,14.79
0.06663999999999999,0.0,4.05,0,0.51,6.546,33.1,3.1323,5,296.0,16.6,390.96,5.33
3.1636,0.0,18.1,0,0.655,5.759,48.2,3.0665,24,666.0,20.2,334.4,14.13
0.11432,0.0,8.56,0,0.52,6.7810000000000015,71.3,2.8561,5,384.0,20.9,395.58,7.67
0.07151,0.0,4.49,0,0.449,6.121,56.8,3.7476,3,247.0,18.5,395.15,8.44
2.7797400000000003,0.0,19.58,0,0.871,4.9030000000000005,97.8,1.3459,5,403.0,14.7,396.9,29.29
25.9406,0.0,18.1,0,0.679,5.3039999999999985,89.1,1.6475,24,666.0,20.2,127.36,26.64
0.01432,100.0,1.32,0,0.411,6.816,40.5,8.3248,5,256.0,15.1,392.9,3.95
3.5350099999999998,0.0,19.58,1,0.871,6.152,82.6,1.7455,5,403.0,14.7,88.01,15.02
0.13117,0.0,8.56,0,0.52,6.127000000000002,85.2,2.1224,5,384.0,20.9,387.69,14.09
3.6782199999999996,0.0,18.1,0,0.77,5.362,96.2,2.1036,24,666.0,20.2,380.79,10.19
0.10959,0.0,11.93,0,0.573,6.794,89.3,2.3889,1,273.0,21.0,393.45,6.48
0.11425,0.0,13.89,1,0.55,6.3729999999999976,92.4,3.3633,5,276.0,16.4,393.74,10.5
7.9924800000000005,0.0,18.1,0,0.7,5.52,100.0,1.5331,24,666.0,20.2,396.9,24.56
14.3337,0.0,18.1,0,0.614,6.229,88.0,1.9512,24,666.0,20.2,383.32,13.11
0.25915,0.0,21.89,0,0.624,5.693,96.0,1.7883,4,437.0,21.2,392.11,17.19
0.21409,22.0,5.86,0,0.431,6.438,8.9,7.3967,7,330.0,19.1,377.07,3.59
13.9134,0.0,18.1,0,0.713,6.2079999999999975,95.0,2.2222,24,666.0,20.2,100.63,15.17
19.6091,0.0,18.1,0,0.6709999999999999,7.313,97.9,1.3163,24,666.0,20.2,396.9,13.44
0.06151,0.0,5.19,0,0.515,5.968,58.5,4.8122,5,224.0,20.2,396.9,9.29
18.0846,0.0,18.1,0,0.679,6.434,100.0,1.8347,24,666.0,20.2,27.25,29.05
0.32982,0.0,21.89,0,0.624,5.822,95.4,2.4699,4,437.0,21.2,388.69,15.03
0.1146,20.0,6.96,0,0.464,6.5379999999999985,58.7,3.9175,3,223.0,18.6,394.96,7.73
0.22876,0.0,8.56,0,0.52,6.405,85.4,2.7147,5,384.0,20.9,70.8,10.63
0.07165,0.0,25.65,0,0.581,6.004,84.1,2.1974,2,188.0,19.1,377.67,14.27
0.6147,0.0,6.2,0,0.507,6.6179999999999986,80.8,3.2721,8,307.0,17.4,396.9,7.6
24.8017,0.0,18.1,0,0.693,5.349,96.0,1.7028,24,666.0,20.2,396.9,19.77
0.02899,40.0,1.25,0,0.429,6.939,34.5,8.7921,1,335.0,19.7,389.85,5.89
4.8356699999999995,0.0,18.1,0,0.583,5.905,53.2,3.1523,24,666.0,20.2,388.22,11.45
0.06129,20.0,3.33,1,0.4429,7.645,49.7,5.2119,5,216.0,14.9,377.07,3.01
20.7162,0.0,18.1,0,0.659,4.138,100.0,1.1781,24,666.0,20.2,370.22,23.34
0.28392,0.0,7.38,0,0.493,5.7079999999999975,74.3,4.7211,5,287.0,19.6,391.13,11.74
0.08829,12.5,7.87,0,0.524,6.0120000000000005,66.6,5.5605,5,311.0,15.2,395.6,12.43
0.02543,55.0,3.78,0,0.484,6.6960000000000015,56.4,5.7321,5,370.0,17.6,396.9,7.18
0.26363000000000003,0.0,8.56,0,0.52,6.229,91.2,2.5451,5,384.0,20.9,391.23,15.55
0.22489,12.5,7.87,0,0.524,6.377000000000002,94.3,6.3467,5,311.0,15.2,392.52,20.45
0.30346999999999996,0.0,7.38,0,0.493,6.312,28.9,5.4159,5,287.0,19.6,396.9,6.15
0.04337,21.0,5.64,0,0.439,6.115,63.0,6.8147,4,243.0,16.8,393.97,9.43
0.07896,0.0,12.83,0,0.4370000000000001,6.273,6.0,4.2515,5,398.0,18.7,394.92,6.78
